order_id,order_date,customer_id,customer_name,email,phone,product,category,quantity,unit_price,discount,payment_method,shipping_city,shipping_state,order_status
ORD100742,2026-03-29 08:00:00,CUST2108,Chioma Smith,user@yahoo.com,+2348012345678,Coffee Maker,Home,5,75646.83629867899,0.0,Card,Kano,Kano,Returned
ORD100743,2025-09-19 19:00:00,CUST2570,Emeka Smith,info@company.com,,Wireless Headphones,Electronics,1,92675.56595249241,0.0,Flutterwave,Ibadan,Oyo,Pending
ORD100744,2025-03-03 17:00:00,CUST2417,Aisha Smith,,08012345678,T-Shirt,Fashion,2,18518.351546195245,0.15,Flutterwave, Lagos ,Kano,Returned
ORD100745,2026-07-06 21:00:00,CUST1478,Chioma Adeyemi,customer@gmail.com,080-1234-5678,T-Shirt,Fashion,5,16515.64922631515,0.0,Cash,Benin City,Edo,Failed
ORD100746,2026-01-27 01:00:00,CUST1754,David Adeyemi,bademail.com,08012345678,Backpack,Fashion,2,40410.7108750927,0.2,Paystack,Lekki,Lagos,Pending
ORD100747,2026-06-11 12:00:00,CUST1748,David Williams,,+2348012345678,Smart Watch,Electronics,5,101344.8903016513,0.0,Paystack,ABUJA,Oyo,Returned
ORD100748,2026-07-26 12:00:00,CUST1449,Ngozi Ibrahim,user@yahoo.com,080-1234-5678,Blender,Home,1,53892.10010369044,0.0,Paystack,Port Harcourt,Rivers,Cancelled
ORD100749,2025-07-06 16:00:00,CUST2447,Ngozi Smith,bademail.com,080-1234-5678,Office Chair,Home,1,150920.0738223521,0.15,Card,Lekki,Lagos,Cancelled
ORD100750,2026-05-16 03:00:00,CUST1461,John Smith,bademail.com,,Running Shoes,Fashion,3,62388.32310435969,0.05,Card,Abuja,FCT,Failed
ORD100751,2025-08-26 18:00:00,CUST2552,Tunde Ibrahim,customer@gmail.com,080-1234-5678,Smart Watch,Electronics,1,105212.00982719868,0.05,Flutterwave,Kano,Kano,Failed
ORD100752,2026-05-29 13:00:00,CUST2189,John Adeyemi,bademail.com,+2348012345678,Smart Watch,Electronics,1,111697.46299852685,0.15,Flutterwave,Ibadan,Oyo,Returned
ORD100753,2025-05-29 21:00:00,CUST2533,Chioma Okafor,info@company.com,08012345678,Office Chair,Home,3,150171.21637448278,0.05,POS,Abuja,FCT,Returned
ORD100754,2025-08-31 17:00:00,CUST1971,David Okafor,customer@gmail.com,080-1234-5678,Running Shoes,Fashion,4,66214.1010734415,0.05,Flutterwave,Lekki,Lagos,Returned
ORD100755,2025-09-28 18:00:00,CUST2001,Emeka Williams,user@yahoo.com,,Backpack,Fashion,1,44317.138399266274,0.0,POS,Abuja,FCT,Returned
ORD100756,2025-09-08 18:00:00,CUST1024,Mary Okafor,customer@gmail.com,08012345678,Office Chair,Home,2,144687.3347878521,0.2,Bank Transfer,Kano,Kano,Completed
ORD100757,2025-07-06 20:00:00,CUST2421,Mary Williams,user@yahoo.com,,External SSD,Electronics,2,94699.6380686695,0.15,Cash,Kano,Kano,Failed
ORD100758,2026-05-03 06:00:00,CUST2101,David Ibrahim,customer@gmail.com,,Running Shoes,Fashion,1,65728.78212948902,0.2,Paystack,Lekki,Lagos,Returned
ORD100759,2026-05-30 09:00:00,CUST2543,Chioma Okafor,user@yahoo.com,+2348012345678,USB-C Charger,Electronics,1,16219.166409946965,0.15,Cash,Lekki,Lagos,Completed
ORD100760,2026-03-22 12:00:00,CUST1331,Mary Williams,info@company.com,08012345678,Wireless Headphones,Electronics,1,77938.37557478833,0.0,Paystack,Abuja,FCT,Cancelled
ORD100761,2025-10-16 19:00:00,CUST2348,John Smith,info@company.com,08012345678,Blender,Home,5,63176.08954437984,0.2,Cash,Ikeja,Lagos,Failed
ORD100762,2026-04-20 12:00:00,CUST1641,Aisha Williams,,+2348012345678,Coffee Maker,Home,1,74706.19644988874,0.0,Bank Transfer,Kano,Kano,Completed
ORD100763,2025-04-02 14:00:00,CUST2234,Chioma Williams,info@company.com,080-1234-5678,Backpack,Fashion,1,38879.33376524208,0.2,POS,Abuja,FCT,Completed
ORD100764,2026-03-20 13:00:00,CUST1335,Tunde Ibrahim,customer@gmail.com,080-1234-5678,T-Shirt,Fashion,1,18635.49241372374,0.05,Paystack,Benin City,Edo,Pending
ORD100765,2026-03-09 05:00:00,CUST2428,Chioma Adeyemi,,+2348012345678,USB-C Charger,Electronics,2,17710.87130127582,0.05,Cash,Port Harcourt,Rivers,Returned
ORD100766,2025-02-22 22:00:00,CUST1554,Mary Williams,customer@gmail.com,,Smart Watch,Electronics,1,100451.10590194065,0.0,Cash,Abuja,FCT,Cancelled
ORD100767,2025-07-06 19:00:00,CUST1021,Mary Ibrahim,user@yahoo.com,,Office Chair,Home,1,158101.70295868127,0.0,Bank Transfer,Abuja,FCT,Failed
ORD100768,2025-03-07 05:00:00,CUST2084,Aisha Williams,info@company.com,080-1234-5678,Office Chair,Home,2,148116.54138470383,0.0,Bank Transfer,Kano,Kano,Cancelled
ORD100769,2025-11-22 12:00:00,CUST2214,David Adeyemi,customer@gmail.com,+2348012345678,Smart Watch,Electronics,1,113466.384565682,0.05,POS,Benin City,Edo,Failed
ORD100770,2026-04-28 23:00:00,CUST2593,Chioma Williams,bademail.com,,Office Chair,Home,1,135810.03124810636,0.1,POS,Ibadan,Oyo,Failed
ORD100771,2025-12-22 09:00:00,CUST2472,Chioma Adeyemi,customer@gmail.com,080-1234-5678,Office Chair,Home,1,142288.92874976082,0.1,Card,Benin City,Edo,Completed
ORD100772,2025-04-23 17:00:00,CUST2179,John Okafor,info@company.com,,USB-C Charger,Electronics,2,19110.048907605338,0.0,POS,Lekki,Lagos,Failed
ORD100773,2025-10-04 19:00:00,CUST1029,Chioma Okafor,bademail.com,080-1234-5678,Running Shoes,Fashion,1,61674.94121137921,0.2,Flutterwave,Lekki,Lagos,Failed
ORD100774,2026-04-06 11:00:00,CUST2565,Chioma Smith,customer@gmail.com,080-1234-5678,Wireless Headphones,Electronics,2,90769.95189686432,0.2,Cash,Ikeja,Lagos,Completed
ORD100775,2025-09-12 19:00:00,CUST1232,Aisha Smith,,08012345678,Smart Watch,Electronics,1,105381.42426745531,0.15,Cash,Ikeja,Lagos,Cancelled
ORD100776,2025-05-29 10:00:00,CUST1625,John Ibrahim,,,Backpack,Fashion,1,38282.97252497263,0.0,Paystack,Benin City,Edo,Returned
ORD100777,2025-01-04 12:00:00,CUST1717,David Ibrahim,info@company.com,08012345678,Blender,Home,1,53375.51823405418,0.15,Bank Transfer,Lekki,Lagos,Completed
ORD100778,2025-10-08 09:00:00,CUST1254,Ngozi Okafor,user@yahoo.com,080-1234-5678,T-Shirt,Fashion,1,17013.94283841934,0.15,Cash,Ikeja,Lagos,Cancelled
ORD100779,02/01/2026,CUST1552,Mary Ibrahim,bademail.com,+2348012345678,Blender,Home,1,53822.54305558919,0.15,Card,Ikeja,Lagos,Cancelled
ORD100780,2025-01-28 11:00:00,CUST1274,Tunde Ibrahim,info@company.com,08012345678,Backpack,Fashion,1,39146.625009150215,0.05,POS,Port Harcourt,Rivers,Cancelled
ORD100781,2026-07-01 00:00:00,CUST2397,David Adeyemi,bademail.com,,USB-C Charger,Electronics,1,16673.103612624393,0.0,Card,Kano,Kano,Pending
ORD100782,2026-06-08 20:00:00,CUST2402,Chioma Okafor,info@company.com,,Running Shoes,Fashion,1,71193.70084823766,0.0,POS,Lagos,Lagos,Returned
ORD100783,2026-06-04 10:00:00,CUST1879,Chioma Williams,user@yahoo.com,+2348012345678,Office Chair,Home,1,137734.53680539897,0.0,Cash,Lekki,Lagos,Pending
ORD100784,2026-04-24 15:00:00,CUST2496,David Smith,,+2348012345678,Smart Watch,Electronics,1,104046.45222909858,0.05,POS,Lekki,Lagos,Completed
ORD100785,2025-10-19 00:00:00,CUST1037,Chioma Okafor,customer@gmail.com,,Office Chair,Home,0,142311.61852347976,0.1,Flutterwave,Ikeja,Lagos,Pending
ORD100786,2025-02-11 21:00:00,CUST2045,Tunde Okafor,info@company.com,08012345678,Backpack,Fashion,1,40061.66714917153,0.1,Cash,Kano,Kano,Returned
ORD100787,2025-05-05 01:00:00,CUST1084,John Okafor,info@company.com,+2348012345678,Backpack,Fashion,1,40196.66254792578,0.1,Paystack,Lagos,Lagos,Completed
ORD100788,2025-09-06 04:00:00,CUST1685,Emeka Okafor,customer@gmail.com,08012345678,Smart Watch,Electronics,1,114025.1532803394,0.05,Cash,Kano,Kano,Cancelled
ORD100789,2025-06-12 15:00:00,CUST2332,Emeka Smith,,,Blender,Home,2,53211.88160994238,0.0,Bank Transfer,Ibadan,Oyo,Failed
ORD100790,2025-05-12 16:00:00,CUST2444,Ngozi Okafor,customer@gmail.com,080-1234-5678,USB-C Charger,Electronics,1,17285.315100932585,0.15,Bank Transfer,Abuja,FCT,Failed
ORD100791,2025-10-13 11:00:00,CUST2128,Emeka Williams,info@company.com,080-1234-5678,Running Shoes,Fashion,1,64330.26886126578,0.0,POS,Abuja,FCT,Completed
ORD100792,2025-04-24 23:00:00,CUST2228,Emeka Smith,info@company.com,08012345678,Coffee Maker,Home,1,78563.56207246272,0.0,Flutterwave,Lagos,Lagos,Pending
ORD100793,2025-04-23 23:00:00,CUST1897,Tunde Williams,bademail.com,,Smart Watch,Electronics,1,112358.80434492881,0.05,Bank Transfer,Lekki,Lagos,Completed
ORD100794,2026-06-24 17:00:00,CUST2051,Ngozi Williams,,080-1234-5678,Running Shoes,Fashion,2,62444.33222772312,0.05,Cash,Lagos,Lagos,Cancelled
ORD100795,2025-02-01 03:00:00,CUST2093,Chioma Adeyemi,customer@gmail.com,+2348012345678,T-Shirt,Fashion,1,19591.365602470705,0.1,Bank Transfer,Abuja,FCT,Cancelled
ORD100796,2026-07-17 02:00:00,CUST1431,Mary Okafor,info@company.com,080-1234-5678,Wireless Headphones,Electronics,2,82017.55182754387,0.2,Cash,Abuja,FCT,Pending
ORD100797,2025-08-10 14:00:00,CUST1118,John Adeyemi,user@yahoo.com,080-1234-5678,Smart Watch,Electronics,3,102888.17526125698,0.0,Paystack,Port Harcourt,Rivers,Failed
ORD100798,2026-03-23 08:00:00,CUST1528,Chioma Ibrahim,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,2,17167.656608925066,0.2,Flutterwave,Benin City,Edo,Returned
ORD100799,2025-09-09 15:00:00,CUST1304,Ngozi Okafor,bademail.com,+2348012345678,Running Shoes,Fashion,1,64472.071464399734,0.05,Bank Transfer,Benin City,Edo,Failed
ORD100800,2026-03-19 01:00:00,CUST1578,John Adeyemi,user@yahoo.com,+2348012345678,Coffee Maker,Home,4,76571.98849377365,0.2,Bank Transfer,Ikeja,Lagos,Completed
ORD100801,2025-11-07 15:00:00,CUST2322,Tunde Okafor,,+2348012345678,Running Shoes,Fashion,1,67947.94012424182,0.0,Paystack,Abuja,FCT,Completed
ORD100802,2026-07-19 06:00:00,CUST1028,John Smith,user@yahoo.com,08012345678,Smart Watch,Electronics,1,104888.44248010207,0.2,Card,Lekki,Lagos,Completed
ORD100803,2026-04-28 22:00:00,CUST1175,Chioma Smith,bademail.com,,USB-C Charger,Electronics,1,19135.67372104019,0.1,Cash,Ibadan,Oyo,Returned
ORD100804,2026-03-05 08:00:00,CUST2114,Mary Okafor,customer@gmail.com,08012345678,Running Shoes,Fashion,1,65580.34730596544,0.0,Paystack,Port Harcourt,Rivers,Returned
ORD100805,2025-01-17 09:00:00,CUST1465,Tunde Ibrahim,user@yahoo.com,080-1234-5678,Running Shoes,Fashion,1,67019.73976738007,0.05,Flutterwave,Abuja,FCT,Returned
ORD100806,2025-06-03 06:00:00,CUST1209,Emeka Adeyemi,customer@gmail.com,080-1234-5678,USB-C Charger,Electronics,1,16626.063493622663,0.0,Card,Lekki,Lagos,Failed
ORD100807,2026-02-14 08:00:00,CUST1372,Tunde Smith,info@company.com,080-1234-5678,Running Shoes,Fashion,1,63029.01388243011,0.0,Cash,Ibadan,Oyo,Returned
ORD100808,2026-06-23 12:00:00,CUST1005,David Smith,info@company.com,+2348012345678,Blender,Home,4,56730.95506416013,0.15,Card,Lekki,Lagos,Completed
ORD100809,2025-04-09 18:00:00,CUST1186,Aisha Smith,user@yahoo.com,,External SSD,Electronics,1,92199.56639458984,0.15,POS,Port Harcourt,Rivers,Returned
ORD100810,2025-04-05 08:00:00,CUST2340,Chioma Ibrahim,bademail.com,,Smart Watch,Electronics,2,110852.43928240951,0.15,Paystack,Ibadan,Oyo,Failed
ORD100811,2025-12-26 17:00:00,CUST2184,Chioma Okafor,user@yahoo.com,080-1234-5678,Backpack,Fashion,1,37824.07528838179,0.0,Cash,LAGOS,Edo,Failed
ORD100812,2025-02-10 16:00:00,CUST1716,Aisha Smith,info@company.com,,Coffee Maker,Home,5,66875.61948916042,0.2,POS,Lekki,Lagos,Pending
ORD100813,2026-05-25 22:00:00,CUST1283,Mary Smith,bademail.com,08012345678,Backpack,Fashion,3,43647.42928821796,0.15,Cash,Lagos,Lagos,Completed
ORD100814,2025-11-22 12:00:00,CUST2217,David Okafor,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,2,16708.59897348565,0.05,Card,Lekki,Lagos,Completed
ORD100815,2025-04-13 04:00:00,CUST2568,David Ibrahim,user@yahoo.com,080-1234-5678,External SSD,Electronics,3,94433.5055114249,0.1,POS,Benin City,Edo,Completed
ORD100816,2026-03-15 13:00:00,CUST1066,David Williams,user@yahoo.com,08012345678,Office Chair,Home,1,141995.33001443537,0.15,Flutterwave,Lagos,Lagos,Returned
ORD100817,2026-01-26 12:00:00,CUST2028,Emeka Smith,bademail.com,+2348012345678,T-Shirt,Fashion,2,17178.579389328064,0.0,Paystack,Port Harcourt,Rivers,Returned
ORD100818,2026-02-27 14:00:00,CUST1115,Chioma Ibrahim,user@yahoo.com,08012345678,Running Shoes,Fashion,2,69115.26486278731,0.15,POS,Benin City,Edo,Cancelled
ORD100819,2025-02-07 07:00:00,CUST1761,Tunde Smith,info@company.com,08012345678,Smart Watch,Electronics,3,101296.80135631404,0.1,Paystack,Ikeja,Lagos,Cancelled
ORD100820,2026-01-05 17:00:00,CUST1219,Mary Smith,,08012345678,Wireless Headphones,Electronics,1,89360.86448628217,0.1,Bank Transfer,Ikeja,Lagos,Failed
ORD100821,2025-06-14 01:00:00,CUST1552,Mary Williams,,08012345678,Backpack,Fashion,2,42535.41030501239,0.15,Card,Lagos,Lagos,Completed
ORD100822,2025-01-06 18:00:00,CUST1731,Emeka Ibrahim,,+2348012345678,Blender,Home,1,55847.880333076195,0.15,Flutterwave,Port Harcourt,Rivers,Cancelled
ORD100823,2025-08-15 04:00:00,CUST1835,Mary Williams,user@yahoo.com,08012345678,Running Shoes,Fashion,2,66133.28162095622,0.15,POS,Lekki,Lagos,Failed
ORD100824,2026-04-11 20:00:00,CUST1949,Mary Okafor,user@yahoo.com,+2348012345678,Wireless Headphones,Electronics,1,90227.09257591379,0.05,Flutterwave,Ikeja,Lagos,Pending
ORD100825,2025-11-02 11:00:00,CUST1269,Aisha Adeyemi,info@company.com,,T-Shirt,Fashion,1,16344.046449709296,0.15,Bank Transfer,Ibadan,Oyo,Pending
ORD100826,2026-01-23 00:00:00,CUST2286,Ngozi Okafor,customer@gmail.com,+2348012345678,External SSD,Electronics,2,100060.02897425512,0.1,Paystack,Ikeja,Lagos,Completed
ORD100827,2025-04-26 20:00:00,CUST1606,David Okafor,info@company.com,080-1234-5678,Coffee Maker,Home,1,69888.5060644515,0.0,Bank Transfer,Ibadan,Oyo,Returned
ORD100828,2026-06-05 23:00:00,CUST1906,David Okafor,,,Office Chair,Home,-1,131648.18659827628,0.1,POS,Port Harcourt,Rivers,Returned
ORD100829,2025-10-28 22:00:00,CUST1752,Aisha Adeyemi,customer@gmail.com,,External SSD,Electronics,4,95112.9061695319,0.1,Flutterwave,Ikeja,Lagos,Completed
ORD100830,2026-05-21 21:00:00,CUST1502,John Smith,customer@gmail.com,080-1234-5678,External SSD,Electronics,5,92640.61208073728,0.2,POS,Lagos,Lagos,Completed
ORD100831,2026-04-02 19:00:00,CUST1192,Aisha Ibrahim,bademail.com,,Backpack,Fashion,1,38716.600027091125,0.05,Flutterwave,Kano,Kano,Completed
ORD100832,2025-10-02 02:00:00,CUST1674,Mary Adeyemi,info@company.com,,Smart Watch,Electronics,2,103677.9741156876,0.15,Card,Abuja,FCT,Cancelled
ORD100833,17/11/2025,CUST1299,Chioma Adeyemi,,08012345678,Coffee Maker,Home,1,79024.47469722864,0.15,Card,Ikeja,Lagos,Cancelled
ORD100834,2025-02-06 22:00:00,CUST1434,John Ibrahim,info@company.com,080-1234-5678,Smart Watch,Electronics,5,112985.12044455353,0.0,Bank Transfer,Abuja,FCT,Completed
ORD100835,2026-05-02 04:00:00,CUST1925,Tunde Williams,user@yahoo.com,080-1234-5678,Office Chair,Home,1,135838.27040408496,0.0,Card,Port Harcourt,Rivers,Returned
ORD100836,2025-04-23 07:00:00,CUST1407,Aisha Ibrahim,bademail.com,,Blender,Home,5,58411.872973966856,0.05,Flutterwave,Port Harcourt,Rivers,Returned
ORD100837,2026-07-16 20:00:00,CUST1021,Chioma Okafor,,+2348012345678,Blender,Home,4,55955.29786723204,0.1,Card,Benin City,Edo,Pending
ORD100838,2025-08-05 00:00:00,CUST1233,Tunde Adeyemi,,08012345678,Coffee Maker,Home,4,79030.6359297637,0.05,Flutterwave,Kano,Kano,Returned
ORD100839,2026-05-25 01:00:00,CUST1385,Tunde Williams,user@yahoo.com,,External SSD,Electronics,1,89606.60841773171,0.05,Bank Transfer,Abuja,FCT,Failed
ORD100840,2025-01-12 01:00:00,CUST1619,Emeka Williams,customer@gmail.com,,Wireless Headphones,Electronics,1,87531.49851399525,0.15,POS,Ibadan,Oyo,Returned
ORD100841,2025-12-24 03:00:00,CUST2567,Aisha Okafor,user@yahoo.com,,Blender,Home,1,57169.24992150225,0.05,Paystack,Benin City,Edo,Failed
ORD100842,2025-07-14 13:00:00,CUST2351,Tunde Adeyemi,,08012345678,Running Shoes,Fashion,1,71439.72187592881,0.0,Card,Benin City,Edo,Completed
ORD100843,2025-12-05 21:00:00,CUST2536,Mary Ibrahim,,08012345678,External SSD,Electronics,4,98186.49256608027,0.15,Bank Transfer,Lekki,Lagos,Pending
ORD100844,2025-05-14 12:00:00,CUST1962,Mary Adeyemi,bademail.com,,Coffee Maker,Home,2,77875.10738830283,0.15,Card,Lekki,Lagos,Cancelled
ORD100845,2026-03-26 15:00:00,CUST1542,Emeka Ibrahim,user@yahoo.com,08012345678,Backpack,Fashion,1,45361.5729275055,0.15,Card,Port Harcourt,Rivers,Completed
ORD100846,2026-07-28 23:00:00,CUST2063,Aisha Adeyemi,user@yahoo.com,,Wireless Headphones,Electronics,1,80611.12892216125,0.15,Bank Transfer,Ibadan,Oyo,Failed
ORD100847,2025-03-29 23:00:00,CUST2304,Tunde Smith,bademail.com,080-1234-5678,Smart Watch,Electronics,3,110380.09571645976,0.15,Bank Transfer,Benin City,Edo,Completed
ORD100848,2026-07-30 12:00:00,CUST2561,Emeka Williams,user@yahoo.com,080-1234-5678,Running Shoes,Fashion,1,61148.91349682441,0.0,Card,Benin City,Edo,Returned
ORD100849,2025-01-19 23:00:00,CUST2266,Mary Williams,bademail.com,08012345678,Wireless Headphones,Electronics,2,89119.77360755857,0.05,POS,Ikeja,Lagos,Cancelled
ORD100850,22/07/2025,CUST1397,Chioma Ibrahim,info@company.com,08012345678,Running Shoes,Fashion,1,62074.54272418115,0.05,Flutterwave,Abuja,FCT,Completed
ORD100851,2025-11-10 10:00:00,CUST2221,Mary Okafor,user@yahoo.com,080-1234-5678,External SSD,Electronics,3,90477.89880631486,0.05,Card,Lekki,Lagos,Completed
ORD100852,2025-09-24 18:00:00,CUST1207,Ngozi Okafor,bademail.com,08012345678,Coffee Maker,Home,3,71805.84904710001,0.0,Bank Transfer,Abuja,FCT,Returned
ORD100853,2026-07-06 23:00:00,CUST1330,David Adeyemi,customer@gmail.com,+2348012345678,Smart Watch,Electronics,3,113512.66065597882,0.2,Card,Kano,Kano,Completed
ORD100854,2026-02-24 03:00:00,CUST2229,John Smith,,080-1234-5678,Blender,Home,0,62948.36487926905,0.05,Paystack,Kano,Kano,Completed
ORD100855,2025-05-28 15:00:00,CUST1748,Mary Smith,customer@gmail.com,080-1234-5678,T-Shirt,Fashion,1,16698.834073477537,0.0,Flutterwave,Ikeja,Lagos,Pending
ORD100856,04/03/2025,CUST1714,Emeka Ibrahim,bademail.com,,Office Chair,Home,1,145367.03985515254,0.15,Bank Transfer,Abuja,FCT,Cancelled
ORD100857,2025-09-26 04:00:00,CUST1211,Emeka Smith,user@yahoo.com,,Running Shoes,Fashion,1,64135.1317277338,0.15,POS,Port Harcourt,Rivers,Failed
ORD100858,19/02/2026,CUST1785,Tunde Smith,,080-1234-5678,Office Chair,Home,3,141344.85411672998,0.0,POS,Lekki,Lagos,Pending
ORD100859,2026-02-05 15:00:00,CUST1840,Emeka Williams,,080-1234-5678,Wireless Headphones,Electronics,5,83271.21335647239,0.0,Bank Transfer,Port Harcourt,Rivers,Cancelled
ORD100860,2025-06-17 11:00:00,CUST1149,Chioma Adeyemi,info@company.com,+2348012345678,Smart Watch,Electronics,2,116149.32017712269,0.0,Card,Ibadan,Oyo,Cancelled
ORD100861,2025-11-14 16:00:00,CUST2163,Aisha Smith,,08012345678,Wireless Headphones,Electronics,2,83055.0450147796,0.2,Bank Transfer,Abuja,FCT,Failed
ORD100862,2026-05-04 23:00:00,CUST2245,Mary Williams,bademail.com,,Backpack,Fashion,1,40469.37967563058,0.1,Bank Transfer,Port Harcourt,Rivers,Pending
ORD100863,01/02/2025,CUST1563,Tunde Okafor,customer@gmail.com,,Wireless Headphones,Electronics,3,79409.37539357187,0.1,Paystack,Kano,Kano,Returned
ORD100864,2025-01-13 04:00:00,CUST2319,John Ibrahim,info@company.com,+2348012345678,Backpack,Fashion,2,44869.80005593278,0.15,Card,Port Harcourt,Rivers,Failed
ORD100865,2025-02-17 09:00:00,CUST1963,Mary Ibrahim,info@company.com,080-1234-5678,T-Shirt,Fashion,1,17341.882782528493,0.1,POS,Lagos,Lagos,Completed
ORD100866,2026-02-23 00:00:00,CUST1097,Tunde Adeyemi,bademail.com,,T-Shirt,Fashion,2,19255.220326095445,0.0,Cash,Kano,Kano,Failed
ORD100867,2026-07-18 12:00:00,CUST1022,David Okafor,info@company.com,,USB-C Charger,Electronics,1,17014.82852259792,0.0,Bank Transfer,Lagos,Lagos,Cancelled
ORD100868,2025-06-27 06:00:00,CUST1089,Mary Okafor,info@company.com,08012345678,T-Shirt,Fashion,-1,17149.417671453837,0.2,POS,Lagos,Lagos,Cancelled
ORD100869,2025-03-23 20:00:00,CUST1259,Aisha Smith,,,Running Shoes,Fashion,4,66779.7474101792,0.0,Paystack,Kano,Kano,Failed
ORD100870,2025-07-11 12:00:00,CUST1660,Ngozi Smith,customer@gmail.com,080-1234-5678,Backpack,Fashion,2,44236.096654000634,0.0,Cash,Kano,Kano,Failed
ORD100871,2026-04-20 10:00:00,CUST1160,Mary Ibrahim,customer@gmail.com,+2348012345678,Backpack,Fashion,2,37910.276097299095,0.05,POS,Abuja,FCT,Returned
ORD100872,2025-05-23 10:00:00,CUST2210,Aisha Adeyemi,bademail.com,+2348012345678,Backpack,Fashion,1,44921.578623636786,0.0,Bank Transfer,Ibadan,Oyo,Pending
ORD100873,2026-02-28 13:00:00,CUST2052,Chioma Ibrahim,user@yahoo.com,08012345678,Blender,Home,1,55422.925839631935,0.05,Flutterwave,Kano,Kano,Cancelled
ORD100874,2025-11-11 16:00:00,CUST1220,Mary Smith,customer@gmail.com,,External SSD,Electronics,2,89053.56555483026,0.0,POS,Ikeja,Lagos,Failed
ORD100875,2026-01-11 16:00:00,CUST1173,Aisha Ibrahim,user@yahoo.com,+2348012345678,Coffee Maker,Home,1,70515.76321744578,0.15,Paystack,Lekki,Lagos,Cancelled
ORD100876,2025-03-08 18:00:00,CUST1101,Tunde Ibrahim,user@yahoo.com,080-1234-5678,Wireless Headphones,Electronics,1,79720.64377252583,0.05,Paystack,Ibadan,Oyo,Cancelled
ORD100877,2025-03-16 12:00:00,CUST2396,John Smith,customer@gmail.com,+2348012345678,T-Shirt,Fashion,2,16614.676462049007,0.0,Paystack,Benin City,Edo,Cancelled
ORD100878,2025-07-08 01:00:00,CUST1464,Tunde Ibrahim,bademail.com,08012345678,Backpack,Fashion,1,39647.061700857914,0.1,POS,Lekki,Lagos,Pending
ORD100879,2026-03-11 18:00:00,CUST1590,Emeka Okafor,customer@gmail.com,+2348012345678,Running Shoes,Fashion,2,65042.121982583194,0.2,POS,Ibadan,Oyo,Cancelled
ORD100880,2025-04-24 18:00:00,CUST1384,Aisha Ibrahim,user@yahoo.com,08012345678,Backpack,Fashion,1,43394.66358413283,0.15,Cash,Lekki,Lagos,Completed
ORD100881,2025-04-27 13:00:00,CUST2392,John Williams,info@company.com,,Running Shoes,Fashion,5,66081.06515566324,0.15,Bank Transfer,Lekki,Lagos,Returned
ORD100882,2026-01-23 06:00:00,CUST2393,Emeka Smith,,+2348012345678,USB-C Charger,Electronics,1,18917.972923276564,0.0,Card,Lagos,Lagos,Cancelled
ORD100883,2026-01-08 12:00:00,CUST1528,Ngozi Adeyemi,info@company.com,,Blender,Home,1,52357.30822385769,0.1,Cash,Ibadan,Oyo,Cancelled
ORD100884,2025-03-18 23:00:00,CUST1553,John Smith,bademail.com,+2348012345678,T-Shirt,Fashion,2,18573.720887144755,0.05,Cash,Kano,Kano,Returned
